cliente,estado,fechaHora,fecha,idMesa,numMesa,discoteca
Carla Alonso,Confirmado,2023-07-24 00:00:00,2023-07-27,68,11,Zouk Boulevard
Belen Diaz,Confirmado,2023-07-24 00:00:00,2023-07-28,69,12,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-24 00:00:00,2023-07-29,69,12,Zouk Boulevard
Belen Diaz,Confirmado,2023-07-24 00:00:00,2023-07-27,71,14,Zouk Boulevard
Pedro Garcia,Confirmado,2023-07-24 00:00:00,2023-07-29,71,14,Zouk Boulevard
Carla Sanchez,Confirmado,2023-07-24 00:00:00,2023-07-27,73,16,Zouk Boulevard
Carla Sanchez,Confirmado,2023-07-24 00:00:00,2023-07-26,74,17,Zouk Boulevard
Enrique Lopez,Confirmado,2023-07-24 00:00:00,2023-07-27,74,17,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-24 00:00:00,2023-07-28,75,18,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-24 00:00:00,2023-07-25,102,1,Forum
Belen Castillo,Confirmado,2023-07-24 00:00:00,2023-07-27,102,1,Forum
Maria Castillo,Confirmado,2023-07-24 00:00:00,2023-07-28,102,1,Forum
Rodrigo Gonzales,Confirmado,2023-07-24 00:00:00,2023-07-27,105,4,Forum
Pedro Pedregal,Confirmado,2023-07-24 00:00:00,2023-07-27,106,5,Forum
Enrique Garcia,Confirmado,2023-07-24 00:00:00,2023-07-25,107,6,Forum
Bruno Alonso,Confirmado,2023-07-24 00:00:00,2023-07-27,108,7,Forum
Bruno Castillo,Confirmado,2023-07-24 00:00:00,2023-07-29,108,7,Forum
Bruno Gonzales,Confirmado,2023-07-24 00:00:00,2023-07-27,109,8,Forum
Carlos Pedregal,Confirmado,2023-07-24 00:00:00,2023-07-28,109,8,Forum
Enrique Perez,Confirmado,2023-07-24 00:00:00,2023-07-27,113,12,Forum
Tatiana Pedregal,Confirmado,2023-07-24 00:00:00,2023-07-28,115,14,Forum
Maria Jimenez,Confirmado,2023-07-24 00:00:00,2023-07-29,115,14,Forum
Carlos Lopez,Confirmado,2023-07-24 00:00:00,2023-07-25,116,15,Forum
Carlos Pedregal,Confirmado,2023-07-24 00:00:00,2023-07-28,116,15,Forum
Alejandro Jimenez,Confirmado,2023-07-24 00:00:00,2023-07-29,117,16,Forum
Bruno Martines,Confirmado,2023-07-24 00:00:00,2023-07-25,119,18,Forum
Pedro Gonzales,Confirmado,2023-07-24 00:00:00,2023-07-25,120,19,Forum
Julio Lopez,Confirmado,2023-07-24 00:00:00,2023-07-27,121,20,Forum
Enrique Martines,Confirmado,2023-07-24 00:00:00,2023-07-27,123,22,Forum
Julio Ramirez,Confirmado,2023-07-24 00:00:00,2023-07-29,123,22,Forum
Pedro Alonso,Confirmado,2023-07-24 00:00:00,2023-07-28,124,23,Forum
Pedro Alonso,Cancelado,2023-07-24 00:00:00,2023-07-29,125,24,Forum
Maria Diaz,Confirmado,2023-07-24 00:00:00,2023-07-27,126,25,Forum
Belen Alonso,Confirmado,2023-07-24 00:00:00,2023-07-29,126,25,Forum
Rodrigo Sanchez,Confirmado,2023-07-24 00:00:00,2023-07-29,127,26,Forum
Maria Fernandez,Confirmado,2023-07-24 00:00:00,2023-07-26,128,27,Forum
Carla Alonso,Confirmado,2023-07-25 00:00:00,2023-07-26,17,2,Pacha
Rodrigo Alonso,Confirmado,2023-07-25 00:00:00,2023-07-28,17,2,Pacha
Belen Diaz,Confirmado,2023-07-25 00:00:00,2023-07-29,18,3,Pacha
Facundo Perez,Confirmado,2023-07-25 00:00:00,2023-07-26,20,5,Pacha
Bruno Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-29,21,6,Pacha
Carla Sanchez,Confirmado,2023-07-25 00:00:00,2023-07-27,25,10,Pacha
Alejandro Torres,Confirmado,2023-07-25 00:00:00,2023-07-27,27,12,Pacha
Belen Alonso,Confirmado,2023-07-25 00:00:00,2023-07-28,28,13,Pacha
Bruno Alonso,Confirmado,2023-07-25 00:00:00,2023-07-29,29,14,Pacha
Pedro Jimenez,Confirmado,2023-07-25 00:00:00,2023-07-27,32,17,Pacha
Julio Fernandez,Confirmado,2023-07-25 00:00:00,2023-07-28,32,17,Pacha
Rodrigo Alonso,Confirmado,2023-07-25 00:00:00,2023-07-26,58,1,Zouk Boulevard
Maria Diaz,Confirmado,2023-07-25 00:00:00,2023-07-28,66,9,Zouk Boulevard
Pedro Martines,Confirmado,2023-07-25 00:00:00,2023-07-29,67,10,Zouk Boulevard
Carla Sanchez,Confirmado,2023-07-25 00:00:00,2023-07-28,70,13,Zouk Boulevard
Carla Fernandez,Confirmado,2023-07-25 00:00:00,2023-07-28,73,16,Zouk Boulevard
Enrique Lopez,Confirmado,2023-07-25 00:00:00,2023-07-28,74,17,Zouk Boulevard
Carlos Lopez,Confirmado,2023-07-25 00:00:00,2023-07-26,75,18,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-25 00:00:00,2023-07-29,75,18,Zouk Boulevard
Carla Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-26,76,19,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-07-25 00:00:00,2023-07-26,104,3,Forum
Belen Alonso,Confirmado,2023-07-25 00:00:00,2023-07-28,104,3,Forum
Rodrigo Fernandez,Confirmado,2023-07-25 00:00:00,2023-07-28,106,5,Forum
Julio Ramirez,Confirmado,2023-07-25 00:00:00,2023-07-29,106,5,Forum
Alejandro Jimenez,Confirmado,2023-07-25 00:00:00,2023-07-26,107,6,Forum
Juan Garcia,Confirmado,2023-07-25 00:00:00,2023-07-28,111,10,Forum
Rodrigo Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-26,113,12,Forum
Enrique Garcia,Confirmado,2023-07-25 00:00:00,2023-07-28,113,12,Forum
Bruno Alonso,Confirmado,2023-07-25 00:00:00,2023-07-29,113,12,Forum
Belen Diaz,Confirmado,2023-07-25 00:00:00,2023-07-26,114,13,Forum
Bruno Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-28,114,13,Forum
Alejandro Lopez,Confirmado,2023-07-25 00:00:00,2023-07-27,116,15,Forum
Rodrigo Perez,Confirmado,2023-07-25 00:00:00,2023-07-27,117,16,Forum
Maria Diaz,Confirmado,2023-07-25 00:00:00,2023-07-28,118,17,Forum
Juan Diaz,Confirmado,2023-07-25 00:00:00,2023-07-26,120,19,Forum
Bruno Alonso,Confirmado,2023-07-25 00:00:00,2023-07-28,121,20,Forum
Carlos Torres,Confirmado,2023-07-25 00:00:00,2023-07-26,122,21,Forum
Maria Diaz,Confirmado,2023-07-25 00:00:00,2023-07-28,122,21,Forum
Fausto Garcia,Confirmado,2023-07-25 00:00:00,2023-07-26,123,22,Forum
Enrique Diaz,Confirmado,2023-07-25 00:00:00,2023-07-28,123,22,Forum
Carla Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-27,124,23,Forum
Facundo Gonzales,Confirmado,2023-07-25 00:00:00,2023-07-29,124,23,Forum
Bruno Alonso,Confirmado,2023-07-25 00:00:00,2023-07-26,125,24,Forum
Alejandro Pedregal,Confirmado,2023-07-25 00:00:00,2023-07-26,127,26,Forum
Maria Sanchez,Confirmado,2023-07-26 00:00:00,2023-07-29,16,1,Pacha
Facundo Sanchez,Confirmado,2023-07-26 00:00:00,2023-07-29,17,2,Pacha
Maria Pedregal,Confirmado,2023-07-26 00:00:00,2023-07-27,18,3,Pacha
Facundo Gonzales,Cancelado,2023-07-26 00:00:00,2023-07-27,19,4,Pacha
Tatiana Fernandez,Confirmado,2023-07-26 00:00:00,2023-07-28,25,10,Pacha
Maria Castillo,Confirmado,2023-07-26 00:00:00,2023-07-28,30,15,Pacha
Rodrigo Alonso,Confirmado,2023-07-26 00:00:00,2023-07-27,31,16,Pacha
Fausto Jimenez,Confirmado,2023-07-26 00:00:00,2023-07-29,65,8,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-26 00:00:00,2023-07-27,72,15,Zouk Boulevard
Carlos Perez,Confirmado,2023-07-26 00:00:00,2023-07-29,76,19,Zouk Boulevard
Facundo Perez,Confirmado,2023-07-26 00:00:00,2023-07-27,77,20,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-07-26 00:00:00,2023-07-29,77,20,Zouk Boulevard
Alejandro Lopez,Cancelado,2023-07-26 00:00:00,2023-07-29,102,1,Forum
Enrique Perez,Confirmado,2023-07-26 00:00:00,2023-07-27,103,2,Forum
Carla Diaz,Confirmado,2023-07-26 00:00:00,2023-07-28,105,4,Forum
Maria Sanchez,Confirmado,2023-07-26 00:00:00,2023-07-29,105,4,Forum
Pedro Pedregal,Confirmado,2023-07-26 00:00:00,2023-07-28,108,7,Forum
Alejandro Lopez,Cancelado,2023-07-26 00:00:00,2023-07-28,112,11,Forum
Bruno Castillo,Confirmado,2023-07-26 00:00:00,2023-07-29,118,17,Forum
Enrique Garcia,Confirmado,2023-07-26 00:00:00,2023-07-27,120,19,Forum
Tatiana Pedregal,Confirmado,2023-07-26 00:00:00,2023-07-29,120,19,Forum
Facundo Ramirez,Confirmado,2023-07-26 00:00:00,2023-07-27,122,21,Forum
Tatiana Martines,Confirmado,2023-07-26 00:00:00,2023-07-27,128,27,Forum
Pedro Gonzales,Confirmado,2023-07-26 00:00:00,2023-07-28,128,27,Forum
Rodrigo Sanchez,Confirmado,2023-07-27 00:00:00,2023-07-29,20,5,Pacha
Rodrigo Garcia,Confirmado,2023-07-27 00:00:00,2023-07-28,21,6,Pacha
Carla Alonso,Confirmado,2023-07-27 00:00:00,2023-07-28,26,11,Pacha
Tatiana Sanchez,Confirmado,2023-07-27 00:00:00,2023-07-28,27,12,Pacha
Belen Alonso,Confirmado,2023-07-27 00:00:00,2023-07-28,29,14,Pacha
Carlos Pedregal,Confirmado,2023-07-27 00:00:00,2023-07-29,31,16,Pacha
Alejandro Lopez,Confirmado,2023-07-27 00:00:00,2023-07-29,32,17,Pacha
Belen Pedregal,Confirmado,2023-07-27 00:00:00,2023-07-28,72,15,Zouk Boulevard
Enrique Perez,Confirmado,2023-07-27 00:00:00,2023-07-29,73,16,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-07-27 00:00:00,2023-07-28,77,20,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-07-27 00:00:00,2023-07-28,103,2,Forum
Facundo Gonzales,Confirmado,2023-07-27 00:00:00,2023-07-29,104,3,Forum
Facundo Sanchez,Confirmado,2023-07-27 00:00:00,2023-07-28,107,6,Forum
Belen Alonso,Confirmado,2023-07-27 00:00:00,2023-07-29,107,6,Forum
Maria Fernandez,Confirmado,2023-07-27 00:00:00,2023-07-29,109,8,Forum
Carlos Lopez,Confirmado,2023-07-27 00:00:00,2023-07-29,110,9,Forum
Maria Martines,Confirmado,2023-07-27 00:00:00,2023-07-29,111,10,Forum
Rodrigo Sanchez,Confirmado,2023-07-27 00:00:00,2023-07-29,114,13,Forum
Carlos Lopez,Confirmado,2023-07-27 00:00:00,2023-07-28,117,16,Forum
Maria Jimenez,Confirmado,2023-07-27 00:00:00,2023-07-28,119,18,Forum
Bruno Fernandez,Confirmado,2023-07-27 00:00:00,2023-07-29,121,20,Forum
Bruno Jimenez,Confirmado,2023-07-27 00:00:00,2023-07-28,125,24,Forum
Tatiana Martines,Confirmado,2023-07-27 00:00:00,2023-07-28,126,25,Forum
Maria Martines,Confirmado,2023-07-27 00:00:00,2023-07-28,127,26,Forum
Facundo Gonzales,Cancelado,2023-07-27 00:00:00,2023-07-29,128,27,Forum
Maria Jimenez,Confirmado,2023-07-28 00:00:00,2023-07-29,28,13,Pacha
Pedro Sanchez,Confirmado,2023-07-28 00:00:00,2023-07-29,66,9,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-28 00:00:00,2023-07-29,68,11,Zouk Boulevard
Carla Pedregal,Confirmado,2023-07-28 00:00:00,2023-07-29,72,15,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-07-28 00:00:00,2023-07-29,74,17,Zouk Boulevard
Bruno Diaz,Cancelado,2023-07-28 00:00:00,2023-07-29,119,18,Forum
Maria Jimenez,Confirmado,2023-07-28 00:00:00,2023-07-29,122,21,Forum
Maria Lopez,Confirmado,2023-07-30 00:00:00,2023-07-30,16,1,Pacha
Rodrigo Lopez,Cancelado,2023-07-30 00:00:00,2023-08-03,16,1,Pacha
Facundo Ramirez,Confirmado,2023-07-30 00:00:00,2023-08-04,17,2,Pacha
Belen Castillo,Confirmado,2023-07-30 00:00:00,2023-08-04,18,3,Pacha
Maria Perez,Confirmado,2023-07-30 00:00:00,2023-07-30,19,4,Pacha
Enrique Garcia,Confirmado,2023-07-30 00:00:00,2023-08-01,19,4,Pacha
Rodrigo Gonzales,Confirmado,2023-07-30 00:00:00,2023-07-31,25,10,Pacha
Bruno Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-01,25,10,Pacha
Julio Ramirez,Confirmado,2023-07-30 00:00:00,2023-08-05,25,10,Pacha
Enrique Lopez,Confirmado,2023-07-30 00:00:00,2023-07-31,26,11,Pacha
Carla Sanchez,Cancelado,2023-07-30 00:00:00,2023-08-04,28,13,Pacha
Pedro Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-03,29,14,Pacha
Bruno Diaz,Confirmado,2023-07-30 00:00:00,2023-07-30,31,16,Pacha
Tatiana Garcia,Confirmado,2023-07-30 00:00:00,2023-08-01,31,16,Pacha
Facundo Perez,Confirmado,2023-07-30 00:00:00,2023-07-31,58,1,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-30 00:00:00,2023-08-05,58,1,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-07-30 00:00:00,2023-07-30,59,2,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-04,59,2,Zouk Boulevard
Julio Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-03,60,3,Zouk Boulevard
Alejandro Torres,Confirmado,2023-07-30 00:00:00,2023-08-04,61,4,Zouk Boulevard
Carla Alonso,Confirmado,2023-07-30 00:00:00,2023-08-05,61,4,Zouk Boulevard
Juan Garcia,Confirmado,2023-07-30 00:00:00,2023-08-01,65,8,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-07-30 00:00:00,2023-08-03,65,8,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-30 00:00:00,2023-08-04,65,8,Zouk Boulevard
Enrique Perez,Confirmado,2023-07-30 00:00:00,2023-07-31,66,9,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-02,67,10,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-03,68,11,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-07-30 00:00:00,2023-07-31,69,12,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-07-30 00:00:00,2023-08-04,70,13,Zouk Boulevard
Enrique Perez,Confirmado,2023-07-30 00:00:00,2023-07-30,71,14,Zouk Boulevard
Belen Diaz,Confirmado,2023-07-30 00:00:00,2023-08-03,71,14,Zouk Boulevard
Julio Lopez,Confirmado,2023-07-30 00:00:00,2023-08-04,72,15,Zouk Boulevard
Maria Martines,Confirmado,2023-07-30 00:00:00,2023-07-31,73,16,Zouk Boulevard
Enrique Martines,Confirmado,2023-07-30 00:00:00,2023-08-01,74,17,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-03,74,17,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-07-30 00:00:00,2023-07-31,76,19,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-07-30 00:00:00,2023-07-31,77,20,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-01,77,20,Zouk Boulevard
Carla Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-05,77,20,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-30 00:00:00,2023-08-03,102,1,Forum
Rodrigo Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-04,102,1,Forum
Carla Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-05,102,1,Forum
Julio Fernandez,Confirmado,2023-07-30 00:00:00,2023-07-31,103,2,Forum
Bruno Martines,Confirmado,2023-07-30 00:00:00,2023-08-02,103,2,Forum
Alejandro Jimenez,Confirmado,2023-07-30 00:00:00,2023-07-31,104,3,Forum
Facundo Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-05,104,3,Forum
Maria Diaz,Confirmado,2023-07-30 00:00:00,2023-08-02,105,4,Forum
Enrique Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-04,105,4,Forum
Pedro Martines,Confirmado,2023-07-30 00:00:00,2023-08-01,106,5,Forum
Maria Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-03,106,5,Forum
Julio Garcia,Confirmado,2023-07-30 00:00:00,2023-08-04,106,5,Forum
Tatiana Martines,Confirmado,2023-07-30 00:00:00,2023-08-03,107,6,Forum
Pedro Martines,Confirmado,2023-07-30 00:00:00,2023-07-31,108,7,Forum
Maria Diaz,Confirmado,2023-07-30 00:00:00,2023-07-31,109,8,Forum
Pedro Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-03,109,8,Forum
Alejandro Jimenez,Confirmado,2023-07-30 00:00:00,2023-08-04,109,8,Forum
Pedro Martines,Confirmado,2023-07-30 00:00:00,2023-07-31,110,9,Forum
Carla Sanchez,Confirmado,2023-07-30 00:00:00,2023-07-30,112,11,Forum
Facundo Gonzales,Confirmado,2023-07-30 00:00:00,2023-07-31,112,11,Forum
Belen Diaz,Confirmado,2023-07-30 00:00:00,2023-08-01,112,11,Forum
Carla Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-02,113,12,Forum
Carlos Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-02,114,13,Forum
Bruno Castillo,Confirmado,2023-07-30 00:00:00,2023-07-31,115,14,Forum
Carlos Lopez,Confirmado,2023-07-30 00:00:00,2023-08-03,115,14,Forum
Belen Garcia,Confirmado,2023-07-30 00:00:00,2023-08-03,116,15,Forum
Tatiana Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-04,117,16,Forum
Carla Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-05,118,17,Forum
Carlos Pedregal,Cancelado,2023-07-30 00:00:00,2023-07-31,119,18,Forum
Rodrigo Alonso,Confirmado,2023-07-30 00:00:00,2023-07-31,120,19,Forum
Maria Jimenez,Confirmado,2023-07-30 00:00:00,2023-08-02,120,19,Forum
Tatiana Martines,Confirmado,2023-07-30 00:00:00,2023-07-31,121,20,Forum
Rodrigo Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-01,121,20,Forum
Enrique Gonzales,Confirmado,2023-07-30 00:00:00,2023-08-03,121,20,Forum
Rodrigo Sanchez,Confirmado,2023-07-30 00:00:00,2023-08-02,122,21,Forum
Julio Fernandez,Confirmado,2023-07-30 00:00:00,2023-08-03,123,22,Forum
Enrique Lopez,Confirmado,2023-07-30 00:00:00,2023-08-05,123,22,Forum
Julio Perez,Confirmado,2023-07-30 00:00:00,2023-08-04,124,23,Forum
Belen Alonso,Confirmado,2023-07-30 00:00:00,2023-07-31,125,24,Forum
Rodrigo Lopez,Confirmado,2023-07-30 00:00:00,2023-08-01,125,24,Forum
Maria Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-02,125,24,Forum
Bruno Martines,Confirmado,2023-07-30 00:00:00,2023-08-01,126,25,Forum
Alejandro Pedregal,Confirmado,2023-07-30 00:00:00,2023-08-01,127,26,Forum
Juan Diaz,Confirmado,2023-07-30 00:00:00,2023-08-05,127,26,Forum
Tatiana Martines,Confirmado,2023-07-30 00:00:00,2023-08-05,128,27,Forum
Facundo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-01,17,2,Pacha
Rodrigo Pedregal,Confirmado,2023-07-31 00:00:00,2023-08-03,18,3,Pacha
Enrique Lopez,Confirmado,2023-07-31 00:00:00,2023-08-03,19,4,Pacha
Rodrigo Lopez,Cancelado,2023-07-31 00:00:00,2023-08-04,19,4,Pacha
Facundo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-04,20,5,Pacha
Rodrigo Alonso,Confirmado,2023-07-31 00:00:00,2023-08-03,21,6,Pacha
Alejandro Jimenez,Cancelado,2023-07-31 00:00:00,2023-08-02,25,10,Pacha
Juan Garcia,Confirmado,2023-07-31 00:00:00,2023-08-01,26,11,Pacha
Rodrigo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-02,28,13,Pacha
Carlos Lopez,Confirmado,2023-07-31 00:00:00,2023-08-05,28,13,Pacha
Maria Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-01,29,14,Pacha
Pedro Sanchez,Confirmado,2023-07-31 00:00:00,2023-08-04,30,15,Pacha
Enrique Diaz,Confirmado,2023-07-31 00:00:00,2023-08-05,31,16,Pacha
Juan Diaz,Confirmado,2023-07-31 00:00:00,2023-08-04,60,3,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-01,61,4,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-07-31 00:00:00,2023-08-03,61,4,Zouk Boulevard
Enrique Martines,Confirmado,2023-07-31 00:00:00,2023-08-02,66,9,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-07-31 00:00:00,2023-08-05,66,9,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-01,68,11,Zouk Boulevard
Carlos Lopez,Confirmado,2023-07-31 00:00:00,2023-08-05,68,11,Zouk Boulevard
Maria Lopez,Confirmado,2023-07-31 00:00:00,2023-08-03,69,12,Zouk Boulevard
Maria Perez,Confirmado,2023-07-31 00:00:00,2023-08-05,71,14,Zouk Boulevard
Bruno Alonso,Confirmado,2023-07-31 00:00:00,2023-08-05,72,15,Zouk Boulevard
Maria Pedregal,Confirmado,2023-07-31 00:00:00,2023-08-03,73,16,Zouk Boulevard
Juan Fernandez,Confirmado,2023-07-31 00:00:00,2023-08-05,73,16,Zouk Boulevard
Maria Castillo,Confirmado,2023-07-31 00:00:00,2023-08-04,75,18,Zouk Boulevard
Facundo Perez,Confirmado,2023-07-31 00:00:00,2023-08-05,103,2,Forum
Belen Castillo,Confirmado,2023-07-31 00:00:00,2023-08-02,104,3,Forum
Pedro Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-01,105,4,Forum
Enrique Martines,Confirmado,2023-07-31 00:00:00,2023-08-03,105,4,Forum
Julio Perez,Confirmado,2023-07-31 00:00:00,2023-08-05,105,4,Forum
Fausto Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-02,106,5,Forum
Rodrigo Lopez,Confirmado,2023-07-31 00:00:00,2023-08-04,107,6,Forum
Maria Torres,Confirmado,2023-07-31 00:00:00,2023-08-02,110,9,Forum
Maria Lopez,Confirmado,2023-07-31 00:00:00,2023-08-05,110,9,Forum
Juan Garcia,Confirmado,2023-07-31 00:00:00,2023-08-01,111,10,Forum
Rodrigo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-01,113,12,Forum
Fausto Garcia,Confirmado,2023-07-31 00:00:00,2023-08-05,114,13,Forum
Maria Sanchez,Confirmado,2023-07-31 00:00:00,2023-08-01,120,19,Forum
Maria Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-04,121,20,Forum
Rodrigo Gonzales,Confirmado,2023-07-31 00:00:00,2023-08-01,123,22,Forum
Maria Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-02,123,22,Forum
Carla Diaz,Confirmado,2023-07-31 00:00:00,2023-08-01,124,23,Forum
Fausto Jimenez,Confirmado,2023-07-31 00:00:00,2023-08-03,124,23,Forum
Rodrigo Lopez,Confirmado,2023-07-31 00:00:00,2023-08-04,125,24,Forum
Maria Pedregal,Cancelado,2023-07-31 00:00:00,2023-08-05,125,24,Forum
Rodrigo Diaz,Confirmado,2023-07-31 00:00:00,2023-08-03,126,25,Forum
Rodrigo Lopez,Confirmado,2023-07-31 00:00:00,2023-08-01,128,27,Forum
Bruno Fernandez,Confirmado,2023-07-31 00:00:00,2023-08-02,128,27,Forum
Bruno Fernandez,Confirmado,2023-08-01 00:00:00,2023-08-02,18,3,Pacha
Belen Castillo,Confirmado,2023-08-01 00:00:00,2023-08-03,20,5,Pacha
Maria Castillo,Confirmado,2023-08-01 00:00:00,2023-08-04,21,6,Pacha
Belen Diaz,Confirmado,2023-08-01 00:00:00,2023-08-02,30,15,Pacha
Alejandro Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-03,30,15,Pacha
Bruno Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-04,32,17,Pacha
Enrique Gonzales,Confirmado,2023-08-01 00:00:00,2023-08-03,59,2,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-02,65,8,Zouk Boulevard
Pedro Martines,Confirmado,2023-08-01 00:00:00,2023-08-03,66,9,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-08-01 00:00:00,2023-08-02,71,14,Zouk Boulevard
Maria Lopez,Cancelado,2023-08-01 00:00:00,2023-08-03,72,15,Zouk Boulevard
Alejandro Torres,Confirmado,2023-08-01 00:00:00,2023-08-02,73,16,Zouk Boulevard
Alejandro Torres,Confirmado,2023-08-01 00:00:00,2023-08-02,74,17,Zouk Boulevard
Alejandro Jimenez,Cancelado,2023-08-01 00:00:00,2023-08-02,75,18,Zouk Boulevard
Enrique Martines,Confirmado,2023-08-01 00:00:00,2023-08-03,75,18,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-08-01 00:00:00,2023-08-04,76,19,Zouk Boulevard
Bruno Castillo,Confirmado,2023-08-01 00:00:00,2023-08-03,77,20,Zouk Boulevard
Belen Alonso,Confirmado,2023-08-01 00:00:00,2023-08-04,77,20,Zouk Boulevard
Carla Gonzales,Confirmado,2023-08-01 00:00:00,2023-08-03,103,2,Forum
Maria Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-04,103,2,Forum
Maria Lopez,Confirmado,2023-08-01 00:00:00,2023-08-02,107,6,Forum
Bruno Diaz,Confirmado,2023-08-01 00:00:00,2023-08-05,107,6,Forum
Enrique Diaz,Confirmado,2023-08-01 00:00:00,2023-08-05,108,7,Forum
Juan Garcia,Confirmado,2023-08-01 00:00:00,2023-08-02,109,8,Forum
Tatiana Garcia,Confirmado,2023-08-01 00:00:00,2023-08-04,113,12,Forum
Rodrigo Lopez,Confirmado,2023-08-01 00:00:00,2023-08-05,113,12,Forum
Bruno Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-04,114,13,Forum
Rodrigo Sanchez,Confirmado,2023-08-01 00:00:00,2023-08-02,115,14,Forum
Rodrigo Lopez,Confirmado,2023-08-01 00:00:00,2023-08-05,115,14,Forum
Pedro Garcia,Confirmado,2023-08-01 00:00:00,2023-08-05,116,15,Forum
Maria Jimenez,Confirmado,2023-08-01 00:00:00,2023-08-03,117,16,Forum
Maria Sanchez,Confirmado,2023-08-01 00:00:00,2023-08-02,118,17,Forum
Rodrigo Garcia,Cancelado,2023-08-01 00:00:00,2023-08-04,119,18,Forum
Belen Castillo,Confirmado,2023-08-01 00:00:00,2023-08-04,122,21,Forum
Bruno Martines,Confirmado,2023-08-01 00:00:00,2023-08-05,124,23,Forum
Carlos Lopez,Confirmado,2023-08-01 00:00:00,2023-08-03,127,26,Forum
Pedro Sanchez,Cancelado,2023-08-01 00:00:00,2023-08-04,127,26,Forum
Maria Castillo,Confirmado,2023-08-02 00:00:00,2023-08-04,16,1,Pacha
Fausto Garcia,Confirmado,2023-08-02 00:00:00,2023-08-05,16,1,Pacha
Julio Garcia,Confirmado,2023-08-02 00:00:00,2023-08-03,17,2,Pacha
