cliente,estado,fechaHora,fecha,idMesa,discoteca
Pedro Gonzales,Confirmado,2023-07-16 00:00:00,2023-07-20,31,Pacha
Maria Jimenez,Confirmado,2023-07-16 00:00:00,2023-07-19,59,Zouk Boulevard
Fausto Garcia,Confirmado,2023-07-16 00:00:00,2023-07-21,60,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-16 00:00:00,2023-07-18,61,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-16,65,Zouk Boulevard
Maria Lopez,Confirmado,2023-07-16 00:00:00,2023-07-17,65,Zouk Boulevard
Pedro Martines,Confirmado,2023-07-16 00:00:00,2023-07-21,67,Zouk Boulevard
Carlos Lopez,Confirmado,2023-07-16 00:00:00,2023-07-20,68,Zouk Boulevard
Pedro Garcia,Confirmado,2023-07-16 00:00:00,2023-07-21,68,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-16 00:00:00,2023-07-17,70,Zouk Boulevard
Bruno Diaz,Confirmado,2023-07-16 00:00:00,2023-07-18,70,Zouk Boulevard
Maria Diaz,Confirmado,2023-07-16 00:00:00,2023-07-20,70,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-17,71,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-17,73,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-07-16 00:00:00,2023-07-18,73,Zouk Boulevard
Bruno Alonso,Confirmado,2023-07-16 00:00:00,2023-07-20,74,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-07-16 00:00:00,2023-07-17,75,Zouk Boulevard
Belen Diaz,Cancelado,2023-07-16 00:00:00,2023-07-19,75,Zouk Boulevard
Maria Lopez,Confirmado,2023-07-16 00:00:00,2023-07-20,76,Zouk Boulevard
Enrique Perez,Confirmado,2023-07-16 00:00:00,2023-07-22,76,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-20,77,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-07-16 00:00:00,2023-07-22,102,Forum
Enrique Martines,Confirmado,2023-07-16 00:00:00,2023-07-18,103,Forum
Julio Ramirez,Cancelado,2023-07-16 00:00:00,2023-07-19,104,Forum
Carla Torres,Confirmado,2023-07-16 00:00:00,2023-07-17,106,Forum
Juan Diaz,Confirmado,2023-07-16 00:00:00,2023-07-20,106,Forum
Carlos Lopez,Confirmado,2023-07-16 00:00:00,2023-07-22,108,Forum
Carlos Torres,Confirmado,2023-07-16 00:00:00,2023-07-18,110,Forum
Carlos Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-21,110,Forum
Belen Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-18,112,Forum
Rodrigo Lopez,Confirmado,2023-07-16 00:00:00,2023-07-17,113,Forum
Carla Alonso,Confirmado,2023-07-16 00:00:00,2023-07-18,113,Forum
Fausto Jimenez,Cancelado,2023-07-16 00:00:00,2023-07-18,114,Forum
Maria Martines,Confirmado,2023-07-16 00:00:00,2023-07-19,116,Forum
Enrique Lopez,Confirmado,2023-07-16 00:00:00,2023-07-20,116,Forum
Belen Pedregal,Confirmado,2023-07-16 00:00:00,2023-07-17,117,Forum
Julio Lopez,Confirmado,2023-07-16 00:00:00,2023-07-18,118,Forum
Belen Castillo,Cancelado,2023-07-16 00:00:00,2023-07-19,118,Forum
Belen Martines,Confirmado,2023-07-16 00:00:00,2023-07-18,119,Forum
Carlos Torres,Confirmado,2023-07-16 00:00:00,2023-07-19,119,Forum
Julio Perez,Confirmado,2023-07-16 00:00:00,2023-07-22,119,Forum
Carla Fernandez,Confirmado,2023-07-16 00:00:00,2023-07-20,120,Forum
Bruno Castillo,Confirmado,2023-07-16 00:00:00,2023-07-17,121,Forum
Carla Fernandez,Confirmado,2023-07-16 00:00:00,2023-07-18,121,Forum
Facundo Gonzales,Confirmado,2023-07-16 00:00:00,2023-07-20,121,Forum
Bruno Alonso,Confirmado,2023-07-16 00:00:00,2023-07-16,122,Forum
Tatiana Garcia,Confirmado,2023-07-16 00:00:00,2023-07-20,122,Forum
Pedro Garcia,Confirmado,2023-07-16 00:00:00,2023-07-18,123,Forum
Juan Garcia,Confirmado,2023-07-16 00:00:00,2023-07-18,124,Forum
Enrique Garcia,Confirmado,2023-07-16 00:00:00,2023-07-21,125,Forum
Pedro Alonso,Confirmado,2023-07-16 00:00:00,2023-07-16,126,Forum
Bruno Diaz,Confirmado,2023-07-16 00:00:00,2023-07-21,127,Forum
Facundo Sanchez,Cancelado,2023-07-17 00:00:00,2023-07-18,1,Malegria
Rodrigo Fernandez,Cancelado,2023-07-17 00:00:00,2023-07-19,2,Malegria
Julio Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-21,3,Malegria
Facundo Perez,Confirmado,2023-07-17 00:00:00,2023-07-22,7,Malegria
Enrique Gonzales,Confirmado,2023-07-17 00:00:00,2023-07-20,8,Malegria
Fausto Garcia,Confirmado,2023-07-17 00:00:00,2023-07-22,8,Malegria
Bruno Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-20,9,Malegria
Rodrigo Sanchez,Confirmado,2023-07-17 00:00:00,2023-07-20,11,Malegria
Facundo Gonzales,Confirmado,2023-07-17 00:00:00,2023-07-22,11,Malegria
Facundo Perez,Confirmado,2023-07-17 00:00:00,2023-07-19,14,Malegria
Maria Torres,Confirmado,2023-07-17 00:00:00,2023-07-18,15,Malegria
Enrique Lopez,Confirmado,2023-07-17 00:00:00,2023-07-20,17,Pacha
Pedro Jimenez,Confirmado,2023-07-17 00:00:00,2023-07-18,18,Pacha
Belen Diaz,Confirmado,2023-07-17 00:00:00,2023-07-20,18,Pacha
Carlos Pedregal,Confirmado,2023-07-17 00:00:00,2023-07-22,19,Pacha
Pedro Sanchez,Confirmado,2023-07-17 00:00:00,2023-07-18,20,Pacha
Belen Alonso,Confirmado,2023-07-17 00:00:00,2023-07-21,20,Pacha
Tatiana Martines,Confirmado,2023-07-17 00:00:00,2023-07-18,21,Pacha
Maria Diaz,Confirmado,2023-07-17 00:00:00,2023-07-22,21,Pacha
Rodrigo Garcia,Confirmado,2023-07-17 00:00:00,2023-07-20,27,Pacha
Julio Lopez,Cancelado,2023-07-17 00:00:00,2023-07-19,28,Pacha
Bruno Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-19,30,Pacha
Carlos Pedregal,Confirmado,2023-07-17 00:00:00,2023-07-19,31,Pacha
Bruno Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-19,32,Pacha
Carla Diaz,Confirmado,2023-07-17 00:00:00,2023-07-22,32,Pacha
Juan Diaz,Confirmado,2023-07-17 00:00:00,2023-07-20,58,Zouk Boulevard
Fausto Garcia,Confirmado,2023-07-17 00:00:00,2023-07-21,59,Zouk Boulevard
Belen Castillo,Confirmado,2023-07-17 00:00:00,2023-07-20,61,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-07-17 00:00:00,2023-07-22,65,Zouk Boulevard
Enrique Diaz,Confirmado,2023-07-17 00:00:00,2023-07-19,66,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-07-17 00:00:00,2023-07-20,66,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-07-17 00:00:00,2023-07-22,66,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-07-17 00:00:00,2023-07-18,67,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-17 00:00:00,2023-07-20,67,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-17 00:00:00,2023-07-18,68,Zouk Boulevard
Alejandro Torres,Confirmado,2023-07-17 00:00:00,2023-07-18,69,Zouk Boulevard
Alejandro Torres,Cancelado,2023-07-17 00:00:00,2023-07-20,69,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-17 00:00:00,2023-07-19,71,Zouk Boulevard
Belen Garcia,Confirmado,2023-07-17 00:00:00,2023-07-19,72,Zouk Boulevard
Juan Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-20,72,Zouk Boulevard
Pedro Jimenez,Cancelado,2023-07-17 00:00:00,2023-07-19,73,Zouk Boulevard
Julio Ramirez,Confirmado,2023-07-17 00:00:00,2023-07-19,74,Zouk Boulevard
Bruno Alonso,Confirmado,2023-07-17 00:00:00,2023-07-22,74,Zouk Boulevard
Carlos Lopez,Confirmado,2023-07-17 00:00:00,2023-07-22,75,Zouk Boulevard
Juan Garcia,Confirmado,2023-07-17 00:00:00,2023-07-18,102,Forum
Facundo Ramirez,Confirmado,2023-07-17 00:00:00,2023-07-18,105,Forum
Maria Castillo,Confirmado,2023-07-17 00:00:00,2023-07-20,107,Forum
Rodrigo Alonso,Confirmado,2023-07-17 00:00:00,2023-07-22,107,Forum
Maria Pedregal,Confirmado,2023-07-17 00:00:00,2023-07-20,108,Forum
Belen Alonso,Confirmado,2023-07-17 00:00:00,2023-07-21,108,Forum
Rodrigo Garcia,Confirmado,2023-07-17 00:00:00,2023-07-20,110,Forum
Rodrigo Garcia,Confirmado,2023-07-17 00:00:00,2023-07-22,110,Forum
Carla Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-19,113,Forum
Rodrigo Diaz,Confirmado,2023-07-17 00:00:00,2023-07-22,113,Forum
Carla Gonzales,Confirmado,2023-07-17 00:00:00,2023-07-21,114,Forum
Carlos Lopez,Confirmado,2023-07-17 00:00:00,2023-07-18,115,Forum
Maria Castillo,Confirmado,2023-07-17 00:00:00,2023-07-20,115,Forum
Facundo Gonzales,Confirmado,2023-07-17 00:00:00,2023-07-21,115,Forum
Rodrigo Lopez,Confirmado,2023-07-17 00:00:00,2023-07-18,116,Forum
Maria Sanchez,Confirmado,2023-07-17 00:00:00,2023-07-22,116,Forum
Maria Diaz,Confirmado,2023-07-17 00:00:00,2023-07-19,117,Forum
Rodrigo Alonso,Confirmado,2023-07-17 00:00:00,2023-07-18,120,Forum
Pedro Martines,Confirmado,2023-07-17 00:00:00,2023-07-19,120,Forum
Juan Fernandez,Confirmado,2023-07-17 00:00:00,2023-07-19,122,Forum
Carlos Lopez,Confirmado,2023-07-17 00:00:00,2023-07-19,124,Forum
Julio Garcia,Confirmado,2023-07-17 00:00:00,2023-07-21,124,Forum
Julio Ramirez,Confirmado,2023-07-17 00:00:00,2023-07-18,127,Forum
Alejandro Lopez,Confirmado,2023-07-18 00:00:00,2023-07-20,1,Malegria
Pedro Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-21,1,Malegria
Julio Perez,Confirmado,2023-07-18 00:00:00,2023-07-22,1,Malegria
Carla Gonzales,Confirmado,2023-07-18 00:00:00,2023-07-20,2,Malegria
Bruno Alonso,Confirmado,2023-07-18 00:00:00,2023-07-22,3,Malegria
Rodrigo Alonso,Confirmado,2023-07-18 00:00:00,2023-07-21,8,Malegria
Carlos Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-20,13,Malegria
Maria Castillo,Confirmado,2023-07-18 00:00:00,2023-07-20,14,Malegria
Rodrigo Fernandez,Confirmado,2023-07-18 00:00:00,2023-07-19,15,Malegria
Bruno Castillo,Confirmado,2023-07-18 00:00:00,2023-07-19,16,Pacha
Facundo Gonzales,Cancelado,2023-07-18 00:00:00,2023-07-20,16,Pacha
Bruno Gonzales,Confirmado,2023-07-18 00:00:00,2023-07-21,18,Pacha
Tatiana Garcia,Confirmado,2023-07-18 00:00:00,2023-07-21,19,Pacha
Carla Alonso,Confirmado,2023-07-18 00:00:00,2023-07-19,20,Pacha
Enrique Lopez,Confirmado,2023-07-18 00:00:00,2023-07-19,21,Pacha
Rodrigo Lopez,Confirmado,2023-07-18 00:00:00,2023-07-22,25,Pacha
Rodrigo Lopez,Confirmado,2023-07-18 00:00:00,2023-07-21,26,Pacha
Carlos Lopez,Confirmado,2023-07-18 00:00:00,2023-07-22,26,Pacha
Maria Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-21,27,Pacha
Rodrigo Perez,Confirmado,2023-07-18 00:00:00,2023-07-21,29,Pacha
Tatiana Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-21,30,Pacha
Rodrigo Sanchez,Confirmado,2023-07-18 00:00:00,2023-07-20,32,Pacha
Carla Diaz,Confirmado,2023-07-18 00:00:00,2023-07-21,58,Zouk Boulevard
Bruno Alonso,Confirmado,2023-07-18 00:00:00,2023-07-22,60,Zouk Boulevard
Maria Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-20,65,Zouk Boulevard
Maria Castillo,Confirmado,2023-07-18 00:00:00,2023-07-19,67,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-07-18 00:00:00,2023-07-22,68,Zouk Boulevard
Belen Alonso,Confirmado,2023-07-18 00:00:00,2023-07-21,70,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-07-18 00:00:00,2023-07-20,71,Zouk Boulevard
Bruno Diaz,Confirmado,2023-07-18 00:00:00,2023-07-21,72,Zouk Boulevard
Bruno Martines,Confirmado,2023-07-18 00:00:00,2023-07-21,74,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-07-18 00:00:00,2023-07-19,103,Forum
Enrique Perez,Cancelado,2023-07-18 00:00:00,2023-07-20,103,Forum
Facundo Perez,Confirmado,2023-07-18 00:00:00,2023-07-22,104,Forum
Pedro Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-19,106,Forum
Enrique Perez,Confirmado,2023-07-18 00:00:00,2023-07-19,108,Forum
Enrique Diaz,Confirmado,2023-07-18 00:00:00,2023-07-19,109,Forum
Maria Martines,Confirmado,2023-07-18 00:00:00,2023-07-20,111,Forum
Rodrigo Sanchez,Confirmado,2023-07-18 00:00:00,2023-07-21,111,Forum
Enrique Perez,Confirmado,2023-07-18 00:00:00,2023-07-22,111,Forum
Rodrigo Martines,Confirmado,2023-07-18 00:00:00,2023-07-19,112,Forum
Rodrigo Lopez,Confirmado,2023-07-18 00:00:00,2023-07-21,112,Forum
Pedro Martines,Confirmado,2023-07-18 00:00:00,2023-07-22,112,Forum
Enrique Perez,Confirmado,2023-07-18 00:00:00,2023-07-21,116,Forum
Pedro Gonzales,Confirmado,2023-07-18 00:00:00,2023-07-22,117,Forum
Maria Diaz,Confirmado,2023-07-18 00:00:00,2023-07-20,118,Forum
Tatiana Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-21,120,Forum
Pedro Alonso,Confirmado,2023-07-18 00:00:00,2023-07-22,120,Forum
Bruno Alonso,Confirmado,2023-07-18 00:00:00,2023-07-21,121,Forum
Rodrigo Garcia,Confirmado,2023-07-18 00:00:00,2023-07-21,122,Forum
Julio Garcia,Confirmado,2023-07-18 00:00:00,2023-07-21,123,Forum
Enrique Perez,Confirmado,2023-07-18 00:00:00,2023-07-19,125,Forum
Carlos Lopez,Cancelado,2023-07-18 00:00:00,2023-07-20,125,Forum
Pedro Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-19,126,Forum
Carla Fernandez,Confirmado,2023-07-18 00:00:00,2023-07-22,126,Forum
Carlos Perez,Confirmado,2023-07-18 00:00:00,2023-07-20,127,Forum
Maria Pedregal,Confirmado,2023-07-18 00:00:00,2023-07-22,127,Forum
Juan Diaz,Confirmado,2023-07-18 00:00:00,2023-07-20,128,Forum
Maria Jimenez,Confirmado,2023-07-19 00:00:00,2023-07-21,9,Malegria
Tatiana Sanchez,Confirmado,2023-07-19 00:00:00,2023-07-22,9,Malegria
Alejandro Torres,Confirmado,2023-07-19 00:00:00,2023-07-21,10,Malegria
Julio Ramirez,Confirmado,2023-07-19 00:00:00,2023-07-21,14,Malegria
Belen Alonso,Confirmado,2023-07-19 00:00:00,2023-07-22,14,Malegria
Maria Diaz,Confirmado,2023-07-19 00:00:00,2023-07-22,18,Pacha
Carla Sanchez,Confirmado,2023-07-19 00:00:00,2023-07-21,25,Pacha
Pedro Alonso,Confirmado,2023-07-19 00:00:00,2023-07-20,26,Pacha
Maria Pedregal,Confirmado,2023-07-19 00:00:00,2023-07-22,27,Pacha
Rodrigo Perez,Confirmado,2023-07-19 00:00:00,2023-07-20,28,Pacha
Rodrigo Lopez,Confirmado,2023-07-19 00:00:00,2023-07-21,28,Pacha
Enrique Martines,Confirmado,2023-07-19 00:00:00,2023-07-20,29,Pacha
Rodrigo Perez,Confirmado,2023-07-19 00:00:00,2023-07-22,29,Pacha
Julio Ramirez,Confirmado,2023-07-19 00:00:00,2023-07-22,31,Pacha
Facundo Perez,Confirmado,2023-07-19 00:00:00,2023-07-21,65,Zouk Boulevard
Juan Fernandez,Confirmado,2023-07-19 00:00:00,2023-07-21,66,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-07-19 00:00:00,2023-07-22,72,Zouk Boulevard
Maria Jimenez,Confirmado,2023-07-19 00:00:00,2023-07-22,73,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-07-19 00:00:00,2023-07-20,75,Zouk Boulevard
Alejandro Torres,Confirmado,2023-07-19 00:00:00,2023-07-21,75,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-07-19 00:00:00,2023-07-21,77,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-07-19 00:00:00,2023-07-20,102,Forum
Maria Diaz,Confirmado,2023-07-19 00:00:00,2023-07-21,102,Forum
Facundo Sanchez,Confirmado,2023-07-19 00:00:00,2023-07-21,103,Forum
Carla Torres,Confirmado,2023-07-19 00:00:00,2023-07-21,106,Forum
Rodrigo Gonzales,Confirmado,2023-07-19 00:00:00,2023-07-21,107,Forum
Carla Alonso,Confirmado,2023-07-19 00:00:00,2023-07-20,109,Forum
Carlos Pedregal,Confirmado,2023-07-19 00:00:00,2023-07-21,113,Forum
Enrique Gonzales,Confirmado,2023-07-19 00:00:00,2023-07-20,114,Forum
Rodrigo Gonzales,Confirmado,2023-07-19 00:00:00,2023-07-21,117,Forum
Enrique Lopez,Confirmado,2023-07-19 00:00:00,2023-07-20,119,Forum
Carlos Perez,Confirmado,2023-07-19 00:00:00,2023-07-21,119,Forum
Bruno Jimenez,Confirmado,2023-07-19 00:00:00,2023-07-22,121,Forum
Rodrigo Gonzales,Confirmado,2023-07-19 00:00:00,2023-07-20,123,Forum
Juan Fernandez,Confirmado,2023-07-19 00:00:00,2023-07-22,123,Forum
Julio Perez,Confirmado,2023-07-19 00:00:00,2023-07-22,125,Forum
Tatiana Pedregal,Confirmado,2023-07-19 00:00:00,2023-07-22,128,Forum
Maria Pedregal,Cancelado,2023-07-20 00:00:00,2023-07-22,2,Malegria
Pedro Gonzales,Cancelado,2023-07-20 00:00:00,2023-07-21,4,Malegria
Bruno Alonso,Confirmado,2023-07-20 00:00:00,2023-07-21,7,Malegria
Rodrigo Sanchez,Confirmado,2023-07-20 00:00:00,2023-07-21,12,Malegria
Carla Diaz,Confirmado,2023-07-20 00:00:00,2023-07-22,12,Malegria
Facundo Perez,Confirmado,2023-07-20 00:00:00,2023-07-21,13,Malegria
Carla Sanchez,Confirmado,2023-07-20 00:00:00,2023-07-21,16,Pacha
Maria Pedregal,Confirmado,2023-07-20 00:00:00,2023-07-22,16,Pacha
Julio Perez,Confirmado,2023-07-20 00:00:00,2023-07-22,17,Pacha
Carla Sanchez,Confirmado,2023-07-20 00:00:00,2023-07-22,28,Pacha
Maria Pedregal,Confirmado,2023-07-20 00:00:00,2023-07-21,31,Pacha
Facundo Ramirez,Confirmado,2023-07-20 00:00:00,2023-07-21,32,Pacha
Bruno Martines,Confirmado,2023-07-20 00:00:00,2023-07-22,59,Zouk Boulevard
Enrique Garcia,Confirmado,2023-07-20 00:00:00,2023-07-21,61,Zouk Boulevard
Pedro Gonzales,Cancelado,2023-07-20 00:00:00,2023-07-21,69,Zouk Boulevard
Enrique Lopez,Confirmado,2023-07-20 00:00:00,2023-07-21,71,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-07-20 00:00:00,2023-07-22,71,Zouk Boulevard
Carla Pedregal,Confirmado,2023-07-20 00:00:00,2023-07-21,73,Zouk Boulevard
Carlos Lopez,Confirmado,2023-07-20 00:00:00,2023-07-21,76,Zouk Boulevard
Belen Alonso,Confirmado,2023-07-20 00:00:00,2023-07-22,77,Zouk Boulevard
Juan Diaz,Confirmado,2023-07-20 00:00:00,2023-07-22,103,Forum
Facundo Sanchez,Confirmado,2023-07-20 00:00:00,2023-07-21,104,Forum
Facundo Perez,Confirmado,2023-07-20 00:00:00,2023-07-21,105,Forum
Rodrigo Pedregal,Confirmado,2023-07-20 00:00:00,2023-07-22,105,Forum
Julio Ramirez,Confirmado,2023-07-20 00:00:00,2023-07-22,106,Forum
Carlos Lopez,Confirmado,2023-07-20 00:00:00,2023-07-21,109,Forum
Bruno Martines,Cancelado,2023-07-20 00:00:00,2023-07-22,114,Forum
Belen Alonso,Cancelado,2023-07-20 00:00:00,2023-07-22,115,Forum
Maria Jimenez,Confirmado,2023-07-20 00:00:00,2023-07-21,118,Forum
Julio Ramirez,Confirmado,2023-07-20 00:00:00,2023-07-22,124,Forum
Fausto Garcia,Confirmado,2023-07-20 00:00:00,2023-07-21,126,Forum
Rodrigo Garcia,Confirmado,2023-07-20 00:00:00,2023-07-21,128,Forum
Carlos Pedregal,Confirmado,2023-07-21 00:00:00,2023-07-22,10,Malegria
Belen Diaz,Cancelado,2023-07-21 00:00:00,2023-07-22,13,Malegria
Tatiana Pedregal,Confirmado,2023-07-21 00:00:00,2023-07-22,15,Malegria
Rodrigo Garcia,Confirmado,2023-07-21 00:00:00,2023-07-22,58,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-07-21 00:00:00,2023-07-22,61,Zouk Boulevard
Julio Lopez,Confirmado,2023-07-21 00:00:00,2023-07-22,67,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-07-21 00:00:00,2023-07-22,69,Zouk Boulevard
Facundo Perez,Confirmado,2023-07-21 00:00:00,2023-07-22,70,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-07-21 00:00:00,2023-07-22,109,Forum
Alejandro Jimenez,Confirmado,2023-07-21 00:00:00,2023-07-22,118,Forum
Maria Sanchez,Confirmado,2023-07-21 00:00:00,2023-07-22,122,Forum
Carlos Perez,Confirmado,2023-07-23 00:00:00,2023-07-25,2,Malegria
Bruno Alonso,Confirmado,2023-07-23 00:00:00,2023-07-27,2,Malegria
Bruno Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-25,3,Malegria
Fausto Garcia,Confirmado,2023-07-23 00:00:00,2023-07-27,3,Malegria
Rodrigo Gonzales,Confirmado,2023-07-23 00:00:00,2023-07-29,3,Malegria
Belen Alonso,Confirmado,2023-07-23 00:00:00,2023-07-24,8,Malegria
Juan Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-25,9,Malegria
Carla Alonso,Confirmado,2023-07-23 00:00:00,2023-07-26,9,Malegria
Rodrigo Alonso,Cancelado,2023-07-23 00:00:00,2023-07-25,10,Malegria
Belen Castillo,Confirmado,2023-07-23 00:00:00,2023-07-27,10,Malegria
Enrique Lopez,Confirmado,2023-07-23 00:00:00,2023-07-29,10,Malegria
Julio Ramirez,Confirmado,2023-07-23 00:00:00,2023-07-26,11,Malegria
Bruno Alonso,Confirmado,2023-07-23 00:00:00,2023-07-26,12,Malegria
Bruno Gonzales,Confirmado,2023-07-23 00:00:00,2023-07-27,12,Malegria
Enrique Perez,Confirmado,2023-07-23 00:00:00,2023-07-24,13,Malegria
Tatiana Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-28,13,Malegria
Bruno Alonso,Confirmado,2023-07-23 00:00:00,2023-07-28,14,Malegria
Alejandro Lopez,Confirmado,2023-07-23 00:00:00,2023-07-23,15,Malegria
Bruno Castillo,Confirmado,2023-07-23 00:00:00,2023-07-24,15,Malegria
Fausto Garcia,Confirmado,2023-07-23 00:00:00,2023-07-28,15,Malegria
Julio Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-29,15,Malegria
Julio Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-26,16,Pacha
Alejandro Torres,Confirmado,2023-07-23 00:00:00,2023-07-28,16,Pacha
Tatiana Garcia,Confirmado,2023-07-23 00:00:00,2023-07-24,17,Pacha
Tatiana Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-28,18,Pacha
Rodrigo Perez,Confirmado,2023-07-23 00:00:00,2023-07-26,19,Pacha
Pedro Garcia,Confirmado,2023-07-23 00:00:00,2023-07-28,19,Pacha
Bruno Alonso,Confirmado,2023-07-23 00:00:00,2023-07-29,19,Pacha
Rodrigo Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-24,20,Pacha
Maria Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-25,20,Pacha
Maria Martines,Confirmado,2023-07-23 00:00:00,2023-07-27,20,Pacha
Rodrigo Alonso,Confirmado,2023-07-23 00:00:00,2023-07-28,20,Pacha
Enrique Perez,Confirmado,2023-07-23 00:00:00,2023-07-23,21,Pacha
Enrique Perez,Confirmado,2023-07-23 00:00:00,2023-07-29,25,Pacha
Maria Castillo,Confirmado,2023-07-23 00:00:00,2023-07-25,26,Pacha
Carla Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-26,26,Pacha
Carlos Pedregal,Cancelado,2023-07-23 00:00:00,2023-07-27,26,Pacha
Maria Castillo,Confirmado,2023-07-23 00:00:00,2023-07-24,27,Pacha
Bruno Gonzales,Confirmado,2023-07-23 00:00:00,2023-07-25,27,Pacha
Pedro Jimenez,Confirmado,2023-07-23 00:00:00,2023-07-23,29,Pacha
Facundo Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-27,29,Pacha
Pedro Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-26,30,Pacha
Belen Garcia,Confirmado,2023-07-23 00:00:00,2023-07-29,30,Pacha
Belen Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-24,31,Pacha
Maria Jimenez,Confirmado,2023-07-23 00:00:00,2023-07-28,31,Pacha
Julio Garcia,Cancelado,2023-07-23 00:00:00,2023-07-23,32,Pacha
Carla Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-24,32,Pacha
Rodrigo Alonso,Confirmado,2023-07-23 00:00:00,2023-07-25,58,Zouk Boulevard
Carla Alonso,Confirmado,2023-07-23 00:00:00,2023-07-27,58,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-23 00:00:00,2023-07-24,59,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-07-23 00:00:00,2023-07-27,59,Zouk Boulevard
Belen Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-28,59,Zouk Boulevard
Maria Martines,Confirmado,2023-07-23 00:00:00,2023-07-29,59,Zouk Boulevard
Carla Diaz,Confirmado,2023-07-23 00:00:00,2023-07-24,60,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-28,60,Zouk Boulevard
Maria Torres,Confirmado,2023-07-23 00:00:00,2023-07-24,61,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-07-23 00:00:00,2023-07-28,61,Zouk Boulevard
Carla Torres,Confirmado,2023-07-23 00:00:00,2023-07-26,65,Zouk Boulevard
Belen Pedregal,Confirmado,2023-07-23 00:00:00,2023-07-27,65,Zouk Boulevard
Juan Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-27,66,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-07-23 00:00:00,2023-07-27,67,Zouk Boulevard
Pedro Martines,Confirmado,2023-07-23 00:00:00,2023-07-28,67,Zouk Boulevard
Carla Fernandez,Confirmado,2023-07-23 00:00:00,2023-07-28,68,Zouk Boulevard
Bruno Castillo,Confirmado,2023-07-23 00:00:00,2023-07-24,69,Zouk Boulevard
Facundo Perez,Confirmado,2023-07-23 00:00:00,2023-07-26,69,Zouk Boulevard
Carlos Torres,Confirmado,2023-07-23 00:00:00,2023-07-29,70,Zouk Boulevard
